,7,8,9,10,13,16,18,19,20,25,27,28,29,32,34,36,63,64,66,67,69,70,71,73,75,77,78,79,80,81,82,83,84,86,87,88,89,90,92,93,94,95,96,97,98,99,100,101,102,107,109,110,112,143,148,149
mmu-let-7a-5p,0.541424971,0.970522344,1.116383985,1.898194509,1.182357786,0.352414983,1.176036565,1.171886894,1.442095459,1.353942684,1,0.972542588,1.325313194,1.032398535,1.071154561,1.068682525,0.365658212,1.337309444,0.668350982,1.17881174,1.27795172,1.305274435,0.990686158,1.218410264,3.160753441,0.588991751,1.032398535,1.071154561,1.068682525,1.936788834,1.000115531,0.968618189,0.956829207,0.975468146,1.046689357,1.488301345,1.10790435,0.890295396,0.759260398,1.262312403,1.323477193,1.491744027,0.972430242,1.217706686,1.783444928,2.377590077,1.044635763,1.235704112,1.143402487,0.39342667,0.179202997,0.299127682,0.962260891,0.853817714,0.714662173,1.099616149
mmu-let-7b-5p,0.822925272,2.762229773,1.309334154,2.893351967,1.024320127,1.377134211,1.810789589,1.010334721,1.639398595,1.510647092,1,0.999191655,1.580447743,1.153485605,1.196787214,0.869846858,1.51278364,1.647562658,1.258538049,0.991945892,1.651564523,1.413396427,1.190444201,1.543280175,3.709249981,1.61972662,1.153485605,1.196787214,0.869846858,0.691914973,1.193473611,1.310393404,1.185366617,0.829415358,1.130399971,1.218128784,0.961149886,0.805872775,0.786035658,1.516719184,1.156153804,1.147107024,1.489333314,1.063755556,1.340402857,1.638641207,0.980099415,1.476655546,1.036940658,0.264101915,0.337899628,0.418074899,0.835377389,0.974679631,0.580888564,1.360370852
mmu-let-7c-5p,0.93292521,1.352691953,1.271766078,2.71407358,1.317375538,1.139123499,1.72893654,1.417976215,1.768059305,1.306916226,1,1.130399971,1.373001625,1.298638603,1.337154961,1.373477554,1.602906937,1.550069963,1.19320823,1.125318458,1.417976215,1.558291534,1.14750465,1.4054187,3.750774423,1.861355128,1.298638603,1.337154961,1.373477554,1.837401188,1.380476823,1.194163187,1.296240426,0.979533451,1.247321467,1.566632363,1.25948447,0.947171778,0.884336087,1.400561175,1.353160841,1.382232207,1.147637223,1.243293291,1.994001737,1.502640612,1.489677463,1.535100739,1.328992841,0.374273982,0.371045153,0.541800389,1.027757571,0.990342872,0.634342247,1.111108729
mmu-let-7d-5p,0.697291274,1.038019347,0.89059001,1.756312826,1.203859199,0.86083054,1.2974194,1.22674325,1.811477224,1.077110802,1,1.179220356,1.321643735,0.945402117,1.170533859,0.8020885,1.372444364,1.319812817,0.71720171,1.027638847,1.083600777,1.375326514,0.991373087,1.25092908,2.908036747,1.639025538,0.945402117,1.170533859,0.8020885,1.36761928,0.956055759,1.080725402,1.37109956,0.765336795,1.0761158,1.087991033,1.056895936,0.965359361,0.827979335,1.583116033,1.054334998,1.281647924,0.77092727,1.177858853,1.345056399,1.02562263,1.222640278,1.751187223,1.118320208,0.463347556,0.292734901,0.704578977,0.928195109,1.137605228,0.663116075,0.689202576
mmu-let-7e-5p,0.665648903,1.048868151,1.064985164,2.392909497,1.056773846,0.921086892,1.498464512,1.207341106,1.262397862,1.392972394,1,1.141422837,1.191132028,0.961260928,0.902604994,1.02870786,0.803076688,1.025504152,0.663192149,0.941696017,1.25948447,0.921047948,0.730775413,0.77271055,3.563916411,1.074328601,0.961260928,0.902604994,1.02870786,1.183998019,1.057873167,0.659296807,0.753841609,0.868240525,0.839634489,1.767446648,0.882601028,0.861141368,0.617138698,1.171733923,1.022664789,1.134455485,0.790954531,0.778714647,1.354412006,1.630709728,0.954621014,0.783678234,0.932601938,0.278773758,0.201195043,0.238958722,0.634855429,0.889458994,0.986460599,0.672683604
mmu-let-7f-5p,0.458131394,0.640749935,1.015248808,1.815873664,0.963039359,1.120484869,1.341563103,1.231002194,1.474439541,1.080101331,1,1.026570945,1.437272219,0.777546036,0.719549911,1.059095976,0.844382548,0.876200737,0.452480597,0.881683847,1.272647905,0.924212282,0.770304095,1.057018041,2.56743989,0.781946243,0.777546036,0.719549911,1.059095976,2.192636512,1.04765715,1.046810282,0.784221627,0.753232245,0.781779323,1.438601154,0.88812419,0.956346281,0.641564699,1.194212852,1.104454001,1.164733586,0.829127954,1.515891679,1.619632689,1.379839055,1.00765376,1.007188233,1.01489701,0.189617847,0.127243747,0.184773957,0.809722796,0.759435845,0.705311923,0.652025368
mmu-let-7g-5p,0.579079501,0.866236779,1.097965964,1.178335881,1.275149735,1.06026961,0.947626151,1.214054623,1.619071465,0.928624125,1,1.059095976,1.107520446,0.918912883,0.724554776,1.110980376,0.992519716,0.793517163,0.433041992,0.802366531,1.018773496,1.366222225,0.849979529,0.955945318,1.499036488,1.848959127,0.918912883,0.724554776,1.110980376,1.741905872,0.773871893,0.906261938,0.893991694,0.907624002,0.894301582,1.485209725,0.898028623,1.358177465,0.685708194,2.090346346,1.350349946,1.540074348,0.866737282,1.07487334,1.795849768,0.896577376,1.095811766,0.983047705,1.30435207,0.296718476,0.281589739,0.447771104,1.271472272,1.20664392,0.874380622,0.566834706
mmu-let-7i-5p,0.748893947,0.8020885,1.032995045,1.84190523,0.915522131,0.686388919,1.462530708,1.0761158,2.367175495,1.07860503,1,0.89492168,0.889048071,1.100378609,0.840993565,1.18906974,0.640467676,0.75488738,0.664493427,0.874986906,1.160569832,0.983194102,0.954290225,1.625631204,0.516570621,1.167710248,1.100378609,0.840993565,1.18906974,1.216441269,1.150424788,1.064370182,1.542567193,0.889561754,1.16379208,1.204693939,0.872866748,0.810427481,0.829702861,1.047917397,1.23827636,1.340712592,0.939957001,1.14089551,1.575343748,0.643717681,1.260503392,2.359258226,1.035504148,0.232639288,0.204853815,2.897549552,0.551525693,0.957271458,0.491864669,1.072516617
mmu-miR-106a-5p,0.871053558,0.819509929,0.856682981,1.623036937,1.261960424,0.868659793,1.435740401,1.329453515,3.274254961,1.34552264,1,1.191544914,0.90208378,0.885767519,1.123629702,0.473630316,0.9148402,0.9146764,0.900846269,1.061668478,1.068682525,0.343301524,0.861247622,0.997922719,0.313285195,0.357621737,0.885767519,1.123629702,0.473630316,0.137801803,0.92541133,0.977385766,0.876200737,0.853324672,0.80097734,0.947151207,1.27618133,2.291934794,0.882499072,1.996342146,0.885358302,0.566441943,1.475973344,0.933787814,0.813755146,0.200059355,1.285206337,0.856979936,1.229722961,0.454756658,0.396025893,0.768348822,0.299681099,1.163926534,0.598048061,0.70514898
mmu-miR-106b-5p,0.605346606,0.667959869,0.645206704,1.378637185,1.413886847,0.848202222,1.305956567,0.996425145,1.482638281,0.959374944,1,1.159765665,0.641416483,0.814507563,0.868240525,0.660135154,1.21683172,0.794067378,0.669423375,0.898962807,0.982707065,1.786785146,0.806921368,0.840896415,0.343597513,1.831909627,0.814507563,0.868240525,0.660135154,0.235968578,0.690717014,0.953298545,0.884131785,0.604228721,0.733481932,0.468677248,1.491571704,2.154217622,0.393290343,2.792373645,0.84518164,1.277213759,0.60990932,1.043309114,0.605276677,0.141561416,1.194991205,0.834123745,1.297139223,0.380552306,0.408856552,0.814413473,0.133461914,1.520978753,1.45028188,0.349411743
mmu-miR-126a-5p,0.639418918,1.043068087,1.009634653,1.369229076,1.333914934,1.061163653,1.033698115,1.568986929,1.930757087,1.308729253,1,0.939414218,1.427344254,1.299539062,1.158426625,1.314790861,0.80332722,1.229722961,0.564158259,1.187834082,1.41307039,1.258696245,1.501599422,1.459020344,0.521481689,1.24214908,1.299539062,1.158426625,1.314790861,2.740932247,1.128312478,1.093535457,1.448272756,1.016187531,1.236989568,1.550428146,1.302093757,1.049558077,0.877619001,1.085963038,1.328992841,1.556170353,0.97987299,1.73167317,2.100403736,2.011818283,1.443929196,1.33360677,1.321643735,0.472100746,0.26862522,0.457496729,0.99896082,0.89564567,0.566572834,0.638164384
mmu-miR-128-3p,0.469707109,0.499942241,0.83037409,1.670796276,1.071525859,1.220421217,1.198683613,0.85608938,0.634268969,1.619071465,1,0.773157014,0.558772658,0.338212058,0.564938868,0.331213489,1.239446214,1.140236693,0.877815003,0.727658447,0.810471485,1.793701927,0.679478591,0.669427628,0.704288534,2.061911388,0.338212058,0.564938868,0.331213489,0.516437858,0.592204216,0.44596426,0.726650397,0.970073971,0.772621288,0.30750178,0.934219415,1.701767564,0.47587899,1.481598969,0.437190311,0.55632506,0.907309498,0.474068246,0.292329366,0.358861734,0.596254436,0.491183272,0.783678234,0.547969183,0.287506538,0.42893571,0.188090645,1.072516617,0.951538103,0.387696603
mmu-miR-130a-3p,0.731958284,0.787217028,1.294893398,2.105464913,1.625255647,0.778624241,1.554185726,1.738488271,2.237932723,1.19430115,1,1.296689747,0.754364313,1.436940177,1.85596135,0.96315062,0.784471351,1.201913718,0.861303043,1.437272219,1.520803053,3.317117615,1.211252799,1.38991822,0.363925866,2.278000926,1.436940177,1.85596135,0.96315062,1.003239924,1.511694556,1.223488041,1.708030022,0.840410835,1.751794243,0.524737088,1.625443415,2.346346368,0.962372062,2.590651582,1.126879563,1.821339667,1.146047362,1.571526573,0.91109075,0.344004657,1.693490625,1.432299634,1.724685531,0.540050665,0.464473009,0.969177847,0.415955183,1.602139755,0.844010782,1.367935304
mmu-miR-130b-3p,0.566376508,0.615927878,1.045239342,3.739433774,1.174190644,1.007401767,2.123854474,0.97795049,1.110467112,0.870651139,1,0.917533879,0.710217755,0.919550046,0.992519028,0.441300514,1.003068177,0.75071298,1.083110048,0.960151077,0.953188422,2.17489261,0.760752988,0.705637922,0.485467123,1.762710233,0.919550046,0.992519028,0.441300514,0.299508046,0.763746975,0.727994774,0.826641291,0.642232094,0.896784553,0.381212324,1.063509804,1.8495291,0.436685541,2.580209124,0.542364003,0.979420298,0.997000869,0.883417102,0.398504154,0.316548837,0.805524291,0.619997083,0.887816443,0.283843315,0.181704577,0.533971014,0.357868136,1.43893358,0.940391454,0.941478465
mmu-miR-135a-5p,0.318603348,0.424793423,0.965155519,1.3808282,0.840702149,1.06133137,0.83205449,0.603252265,1.533859848,1.015483407,1,0.85787142,0.985094022,0.687770909,0.644461762,1.099489124,1.688650386,1.414540353,2.342832533,0.718636109,1.082849943,0.532282178,1.734476146,1.663244197,0.074090609,1.992224641,0.687770909,0.644461762,1.099489124,1.609560345,0.94551134,1.43296165,1.069052966,0.543053661,0.787762875,1.301041216,1.158962056,2.685586146,0.41056048,1.653326893,1.092272885,0.607097442,1.393455245,1.109697662,0.767727732,0.359110564,0.919550046,1.17881174,1.459357488,0.292430697,0.13431261,0.199275097,0.435124453,1.132883885,2.120395426,0.380244688
mmu-miR-140-5p,0.80097734,0.7168948,1.126489084,2.353475498,1.274266175,0.95588447,1.666989384,0.965824746,4.44186845,1.381434028,1,1.034428073,0.852831915,1.366987452,1.043309114,1.241284084,0.859199266,1.217847369,0.726172818,1.444262853,1.786125351,2.447929767,1.09771231,1.388955136,0.105989665,1.538406041,1.366987452,1.043309114,1.241284084,8,1.38623002,0.946057647,1.313424556,0.723049672,1.41307039,0.789311496,2.438228497,2.256359583,1.046568445,2.128216616,1.211952649,1.505246747,1.347856275,1.680821669,0.803665283,0.154480859,1.494849249,1.244299114,1.663628532,0.385330067,0.241428294,0.498212572,0.300513144,0.915099168,0.938437997,0.582770599
mmu-miR-144-3p,0.186440131,0.16768021,0.622775603,1.775302453,0.567864121,0.950509642,0.976652283,0.942643611,1.173743905,0.562965207,0.317306944,0.680083754,0.457639769,0.672194666,0.534446583,0.330056367,0.572229852,0.546875499,0.589438759,0.784738743,0.537294261,1.397590945,0.65858931,0.482282712,0.087297703,1.446702557,0.672194666,0.534446583,0.330056367,0.253071626,0.736173471,0.519052006,0.974196249,0.370903983,0.702117471,0.036187059,0.576257023,1.430476701,0.134867783,1,0.406487906,0.751555213,0.638880347,1.436061631,0.341893208,0.085700712,0.69928429,0.321142238,0.780940389,0.039503319,0.117327871,0.213422522,0.100234496,0.769477475,0.762751139,0.086326721
mmu-miR-155-5p,0.597426581,0.955834889,0.825782261,0.876640863,0.880055654,1.064037625,0.460393036,0.921996599,1.118966362,1.1220731,1,0.915627903,1.887312513,0.899378312,0.993207229,1.239564492,1.410797248,1.154552145,3.432857171,0.830086354,1.205668535,1.170644614,1.555631119,1.404444876,3.821405886,1.235092705,0.899378312,0.993207229,1.239564492,2.060031884,1.256287505,1.068805991,1.009284801,0.968058855,1.022310422,1.92074589,1.601954679,1.150992155,1.123240349,1.036299489,1.130791805,1.220946513,0.939957001,0.989085173,1.760111308,2.782728196,1.036701101,0.990571716,1.167427804,0.635589267,0.277136121,0.42893571,1.356134246,0.836826243,0.701411667,0.798851916
mmu-miR-15a-5p,0.432818279,0.7036029,1.010334721,0.830320276,1.268098373,1.255046804,0.700564076,1.433789601,1.591256786,1.046205795,1,1.383989822,0.924876945,1.383190629,1.083851171,0.711449536,1.528099692,0.646325731,0.387459879,1.242575344,0.955172584,2.4478602,1.204554776,0.946713631,0.177000888,2.968634201,1.383190629,1.083851171,0.711449536,0.268997872,1.468320253,1.250062303,1.662475792,0.590155345,1.192371116,0.266031072,1.357388159,2.674885245,0.478525154,2.283177464,0.770749169,1.173648178,1.005328273,1.544528687,0.567489918,0.075128286,1.460032011,0.864137823,1.538296212,0.095138076,0.199252077,0.522982049,0.086659397,1.753211443,1.267805413,0.657015814
mmu-miR-15b-5p,0.792692556,0.989542333,1.539896442,0.65308326,1.312817765,1.235224409,1.262755142,1.050323199,1.527493951,0.903230849,1,1.084352132,1.118320208,0.757858283,0.823686168,0.860849733,0.95874142,1.252085718,0.661421952,0.790771803,0.90804351,0.993335631,1.005909142,1.040300267,1.52335111,1.375813897,0.757858283,0.823686168,0.860849733,1.446600612,0.776020499,0.982820599,0.767550369,0.842160238,0.906157249,1.078231279,1.342417412,1.593315533,0.991487622,1.713562722,1.03049202,1.263127262,1.034308578,0.647596308,1.332067017,1.099235117,1.109569472,1.081724666,1.212793001,0.705719445,0.440332937,0.627563492,0.607307883,1.35754498,1.002313162,0.47963206
mmu-miR-16-5p,0.614222528,0.776379179,1.05983034,1.977097246,1.259338977,1.217764504,1.106240769,1.476143865,1.770512055,1.147239551,1,1.150159014,1.064616133,0.128514228,1.189344506,1.678105401,1.173176166,1.190306684,0.641235336,1.125318458,1.288625754,1.536832748,1.350505954,1.272794935,0.355285693,1.558343561,0.128514228,1.189344506,1.678105401,1.351598511,1.238991823,1.030968319,1.059463094,1.07041235,1.161374557,0.737986672,1.502987836,1.378744375,1.0364616,1.780120619,1.385429533,1.496922987,1.002544772,1.703104154,1.521681757,0.822165079,1.388955136,1.212793001,1.377768342,0.64001014,0.386801868,0.589201633,0.659982648,1.098854218,0.854015011,0.332171454
mmu-miR-17-5p,0.665187671,0.567162218,0.942022441,1.589435898,1.272500891,0.977074969,1.358503156,1.180856236,1.351130164,1.04765715,1,0.973216937,0.815260676,0.833931044,1.036102452,0.777456215,0.893650529,0.944965349,0.844095907,0.95285813,1.218269516,1.735185818,1.027757571,0.915099168,0.255830735,1.542214389,0.833931044,1.036102452,0.777456215,0.552354607,0.780335623,0.842062954,0.937787746,0.825400757,0.987486776,0.646027134,1.348946689,1.573420188,0.837793541,1.611813699,0.966159533,0.687770909,1.147637223,1.054944182,0.802551938,0.184475355,1.216722359,0.91151186,1.111365479,0.473411503,0.358405993,0.549744562,0.295555301,1.200803427,0.797376688,0.3515983
mmu-miR-181a-5p,1.019479901,1.083600777,1.257739664,2.610922859,1.360056576,1.299808571,1.953498187,1.353629893,1.60566026,1.187696866,1,1.180038012,0.879242686,1.277213759,1.385269491,1.262981348,1.735804738,1.126879563,1.452140286,1.215317557,1.36967474,1.811040948,1.267073312,1.237132479,0.437987166,2.210390602,1.277213759,1.385269491,1.262981348,0.629233186,1.497095928,1.066585781,1.453300795,0.825400757,1.31570252,0.965044027,1.422899072,1.893250094,1.203025036,2.175261733,1.299839354,1.300440147,1.288476895,1.426190468,1.087237157,0.426760927,1.587767862,1.09682498,1.303448275,0.468190208,0.514294513,0.940717425,0.615785585,1.257884972,0.81865831,0.770571108
mmu-miR-181b-5p,0.805989715,1.395549535,1.180038012,2.294434836,1.232567509,1.756863575,2.04385793,0.995734715,1.481610951,1.356761058,1,0.799313485,1.445264286,1.027401439,1.071897286,1.264733426,1.65443965,1.282832966,1.158458878,0.946932394,0.904901918,1.344314009,1.052266404,1.368883813,4.577812901,2.40035757,1.027401439,1.071897286,1.264733426,1.563378028,0.852142533,1.128182137,1.109056861,0.989085173,0.993666294,1.851464217,1.155753181,1.708852647,0.825686869,2.208016572,1.387351478,1.632406092,0.992863069,1.233849701,1.542923643,1.821971005,1.130530567,1.425366906,0.960151077,0.801162426,0.544372716,0.85490341,1.255707111,1.146312186,0.762248512,1.043188594
mmu-miR-181c-5p,0.930987262,1.129616709,1.213213396,1.785915515,1.379042259,1.685747159,2.015095086,1.41503068,1.481610951,1.297888696,1,1.710992378,0.466947848,1.026689546,1.232994758,0.82864917,2.156562707,0.996770539,1.199463979,1.230575635,0.96315062,1.575981027,1.066955495,1.051172909,0.458193691,2.919848132,1.026689546,1.232994758,0.82864917,0.307075787,1.559589846,1.126619228,1.23399225,0.788491259,1.122591728,0.609486709,1.229296845,2.565409264,1.176634845,3.389924166,0.924236092,1.056285625,1.127921502,0.96738808,0.637574868,0.321412958,1.17609125,0.768615158,1.34474566,0.419623293,0.47095681,0.753058232,0.413081971,1.658639092,0.970186045,1.062895674
mmu-miR-181d-5p,1.048141382,1.579900096,1.238705589,2.319123795,1.343193046,1.983974065,2.575718476,1.050323199,2.067900352,1.598996373,1,1.035145332,1.536165158,1.275444392,1.162448391,1.151754579,1.842293178,1.47972936,1.157365732,1.317071195,1.274413393,1.674285046,1.01995111,1.474269217,1.429398818,2.778484772,1.275444392,1.162448391,1.151754579,1.706057968,1.050565903,1.095052471,1.424379259,1.208457442,1.031564001,2.463426909,1.471036795,0.483899717,0.929590137,0.59930113,1.437272219,1.849326556,1.2875841,1.385269491,1.666321368,2.343232324,1.278099363,1.142610215,1.250351162,0.960705843,0.522559299,1.077608648,1.326385371,1.353786279,0.802922882,0.968618189
mmu-miR-182-5p,0.441198564,0.492262587,0.582164995,0.961225282,1.119871604,0.421692665,1.157650356,0.989999705,1.354568483,0.536196361,0.439418242,0.740976657,1.312211255,0.604857277,0.842549489,0.643271644,0.734739292,0.775393206,0.448273618,0.636838738,0.598531881,0.236283179,0.580419006,0.888637339,0.391124324,1.577683703,0.604857277,0.842549489,0.643271644,0.876808284,0.682468013,8,0.749499801,0.654213454,0.621790293,0.347319022,1.060320199,1.519304102,0.859359286,1.552633872,1,1.111622289,0.669582317,1.511345321,0.758559017,0.237692233,0.939305698,0.916368645,1.051901779,0.645206704,0.433568946,0.374360468,0.379761792,0.754538629,0.576343173,0.368737658
mmu-miR-186-5p,0.859657169,0.875290206,1.268244877,1.439842325,1.459694711,0.492324065,1.294261302,1.216581805,2.036605664,1.241570915,1,0.969849862,1.943063882,1.168777249,1.338082127,1.434783772,0.379679673,1.176363016,0.698532833,1.226318167,1.373477554,0.100982217,1.100760038,1.775222675,2.71475217,0.253888039,1.168777249,1.338082127,1.434783772,2.39606437,1.159229864,1.43296165,1.558689251,1.341797226,1.367777283,0.627926092,1.418959422,1.404018553,1.439598662,1.357161115,1.795434887,1.69466487,0.945183708,1.807714277,2.361439651,3.265943878,1.268391399,1.862619947,1.228870877,0.845669977,0.418606514,0.660135154,2.059793913,1.187559666,0.779344626,1.176906737
mmu-miR-195a-5p,0.817807576,1.00057779,0.99435529,1.736218877,1.196372511,0.874553875,1.629467883,1.559229546,2.234832439,1.377609185,1,1.459863351,1.699762681,1.251796459,0.762688931,1.05983034,1.065411432,0.689839829,0.985415339,1.252953899,1.480242284,2.172736418,0.601443033,1.35754498,0.538306033,1.794208229,1.251796459,0.762688931,1.05983034,1.709609307,1.035384529,1.255271991,1.179629113,1.153618869,0.785037422,1.217284734,0.92905334,1.903212959,1.050201868,1.992377467,1.504551336,1.736280455,1.393455245,1.817766217,1.387672062,0.735858358,1.449946833,1.336382813,1.473588118,0.502838377,0.511096163,0.809909904,0.451093999,1.803750757,1.29354777,0.89564567
mmu-miR-19a-3p,0.331443148,0.604089131,1.09038176,1.27456048,1.483152213,0.849994945,1.171920672,1.242144775,1.525377862,0.875492465,1,1.209854313,0.698984967,0.885767519,1.054213204,0.638090665,1.116460853,0.837019613,0.753149323,0.937137947,0.878938016,2.231826947,0.895335317,0.891928519,0.037278161,2.278874275,0.885767519,1.054213204,0.638090665,0.506862616,0.80283013,1.0181852,1.042706649,0.598393607,0.919443822,0.312010539,1.538829437,2.335863548,0.600263008,2.823044754,0.778804612,1.151089491,0.959707496,1.212652902,0.404908172,0.024851901,0.957271458,0.912143891,1.439266083,0.282861291,0.374144291,0.730437801,0.095160061,1.93053405,0.846354123,0.807201075
mmu-miR-19b-3p,0.322827041,0.613371625,1.006141583,1.333529586,1.595121886,1.134079805,1.252979592,1.172699466,1.497095928,0.794526182,1,1.176770783,0.93973985,0.754712984,1.033233745,0.418654876,1.416231064,0.861148133,0.732575234,0.927444807,0.869244135,1.692059343,0.91923141,0.824162085,0.034603997,2.982347427,0.754712984,1.033233745,0.418654876,0.348847081,0.739779212,0.849684999,0.971531941,0.567293275,0.814413473,0.318125223,1.649276554,2.754109652,0.61330077,3.475563732,0.636544524,1.157490217,1.032160028,0.887713884,0.348363811,0.02008831,0.958599438,0.835280888,1.34754489,0.356053679,0.339778546,0.844888773,0.111761872,2.181015465,0.970186045,0.284007316
mmu-miR-200c-3p,1.006839229,1.316614812,1.286840577,2.026811379,1.276918694,0.765302049,1.550890594,0.88812419,1.693686276,1.400718129,1,1.05983034,1.594753377,1.42800398,0.26064655,2.869567545,0.647619202,1.216160243,0.901995933,1.224619307,1.554912431,1.208929543,1.336537207,1.467133344,1.762706771,1.583706873,1.42800398,0.26064655,2.869567545,1.982975244,2.172214642,1.318593614,1.084728005,1.092903989,1.307520289,1.259338977,1.321185767,1.391619693,0.806455407,1.712174803,1.329914348,1.917198877,1.315550533,1.200942158,1.417812414,1.410786817,1.348167732,1.473588118,1.224619307,0.767461704,0.550443605,0.633683051,1.350505954,1.204972315,0.521353325,0.617281303
mmu-miR-20a-5p,0.548602588,0.557032471,0.888740004,1.204180644,1.333914934,0.973425293,1.027725455,1.094167291,1.410460894,1.0112689,1,1.018773496,1.331759279,0.962594443,1.141686592,0.912460071,1.416471591,1.007188233,0.589147113,0.922955716,1.131968124,1.52068271,1.24616923,0.946057647,0.162982447,1.737459481,0.962594443,1.141686592,0.912460071,0.736453666,0.901979573,1.011152081,0.991258566,0.773871893,1.038019347,0.609486709,1.442762003,1.570917046,0.843036305,1.511106141,0.991258566,0.90062598,1.188932382,1.210972973,0.8948183,0.163289055,1.264879542,0.986460599,1.219536834,0.414420325,0.362654251,0.671674114,0.308533704,1.188383105,0.647671126,0.369846877
mmu-miR-20b-5p,0.476594211,0.615074612,0.872261932,1.64110305,1.058239861,1.457745801,1.412911318,0.799313485,1.034667104,1.221934257,1,0.955834889,0.896473805,0.721464343,0.751146734,0.521895668,1.743143894,0.709233867,0.847164378,0.80459425,1.038739097,1.394077887,0.83885886,0.817335328,0.159025883,1.555005123,0.721464343,0.751146734,0.521895668,0.800884813,0.653911213,1.107264584,0.741404786,0.709151938,0.75514905,0.650971671,1.137473814,1.274520872,0.667419927,1.46357837,0.733227771,0.89564567,0.988057335,0.964041172,0.590359913,0.154266852,0.8362464,0.860551437,0.769148106,0.288604693,0.219709121,0.492035166,0.249913372,1.210833084,0.18470993,0.300409012
mmu-miR-221-3p,0.515636156,0.469574292,0.458001851,1.138912438,0.673737575,0.629373861,1.160152869,0.674750167,1.177525797,0.520784591,0.384909718,0.562305215,0.660635011,0.342598799,0.47789271,0.475469707,0.93353089,0.598293516,0.973072925,0.577513002,0.67615473,1.160418472,0.590124802,0.817104215,1.498955444,1.255403672,0.342598799,0.47789271,0.475469707,1.264229747,0.594092165,0.691879164,0.776967056,0.549716111,0.469248921,0.892707014,0.672881953,0.788030842,0.489458574,1,0.686306695,0.8824534,0.556039264,0.869801841,0.767510646,0.740253853,0.723262872,0.733528707,0.640346789,0.52513442,0.291639627,0.524649317,0.75267137,0.446147296,0.279694799,0.393269989
mmu-miR-222-3p,0.896163165,1.072392722,0.978628588,2.364214335,1.1389202,0.803154345,2.219328021,1.648133759,2.172214642,1.338082127,1,1.440763296,1.442262066,1.051172909,1.03037298,1.043791337,0.720542117,1.040540655,1.151091752,1.296240426,1.324853955,1.996475222,1.332836671,1.574615953,3.279274111,2.002162864,1.051172909,1.03037298,1.043791337,1.522736872,1.479558425,1.663244197,1.488989245,0.894508233,1.143006283,1.362887677,1.204833119,1.920928739,1.282240308,2.796987876,1.286394669,1.561572985,1.023610369,1.926746362,1.479045738,0.975017488,1.346300069,1.615894863,1.373953647,0.608853343,0.539863531,1.041623089,1.146709536,1.292352831,0.708251341,1.593280193
mmu-miR-23a-3p,0.820646798,0.801532727,1.091894398,1.8821242,1.688411624,1.261813041,1.569114811,1.565727702,2.111351334,0.934435291,1,1.132753017,1.26604908,0.920187651,1.095178984,1.08811673,1.858005364,1.379679659,1.104488834,1.112907227,1.081349834,2.256255059,1.133276581,1.208317843,1.730510266,2.293874295,0.920187651,1.095178984,1.08811673,1.725084064,0.871254838,1.065846736,1.152952705,1.015483407,0.961816335,1.402175242,1.332220912,1.881367907,0.982593545,1.946625016,1.360685201,1.591072968,1.113164393,1.129877736,1.655958671,1.388473844,1.222640278,1.165002728,1.432299634,1.504377534,0.897302706,1.166214636,1.166753666,1.603250659,0.998845422,0.685866644
